Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GCT Balance,Avg GAP,Avg Run Cadence,Normalized Power® (NP®),Training Stress Score®,Avg Power,Max Power,Steps,Body Battery Drain,Min Temp,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2014-10-13 06:43:35,false,"W09D2-Easy Run","4.42","339","00:31:10","153","171","3.7","162","170","7:03","2:26","46","46","0.88","--","8.2","266","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-10-10 06:38:20,false,"W08D5-Fartlek","5.93","451","00:41:31","153","168","4.1","164","172","7:00","3:25","61","66","0.87","--","8.1","268","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-10-04 06:35:01,false,"Run/Walk with Ubuntu","1.37","131","00:14:16","135","147","2.1","144","254","10:27","4:28","1","3","0.66","--","6.6","351","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-10-03 07:08:33,false,"Run/Walk with Ubuntu","0.40","36","00:04:16","127","143","1.3","124","174","10:40","5:12","--","--","0.76","--","6.0","443","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-10-03 07:01:09,false,"Run/Walk with Ubuntu","0.53","34","00:04:03","133","160","1.5","146","176","7:43","4:18","--","30","0.89","--","7.7","339","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-10-03 06:36:39,false,"Run/Walk with Ubuntu","2.77","152","00:23:31","118","137","1.6","142","198","8:29","1:44","3","5","0.83","--","6.4","366","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-09-29 06:50:20,false,"W7D2-Easy run","4.61","347","00:33:09","150","165","3.3","162","172","7:11","3:07","51","52","0.86","--","7.9","271","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-09-27 07:05:27,false,"W6D7-Long run","10.73","639","01:31:58","130","155","2.9","146","238","8:34","3:03","122","127","0.80","--","7.1","343","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-09-21 06:00:41,false,"Kaveri Trail Marathon","42.60","2,841","06:01:44","152","175","4.6","148","254","8:29","4:45","57","59","0.80","--","7.5","324","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-09-16 06:44:18,false,"W16D1-8x2min","7.54","561","00:51:13","149","162","3.6","168","176","6:48","3:56","80","91","0.88","--","8.1","254","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-09-10 06:38:39,false,"W15D2-9.7K","9.67","680","01:07:33","144","155","3.2","166","176","6:59","3:31","103","112","0.86","--","7.6","261","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-09-08 06:41:25,false,"W15D1-8.05K","8.05","610","00:57:18","146","158","3.6","166","174","7:07","3:55","85","93","0.85","--","7.9","263","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-09-06 08:22:03,false,"Tabata Sprints","0.76","51","00:04:02","169","182","2.1","174","190","5:20","3:37","8","10","1.08","--","9.4","230","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-09-06 07:46:46,false,"5K","5.01","372","00:34:37","145","154","3.3","166","174","6:55","3:37","56","59","0.87","--","8.1","256","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-09-01 07:24:38,false,"W14D1-6.44K","6.44","470","00:44:28","146","155","3.2","166","176","6:54","3:52","72","81","0.87","--","8.2","262","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-31 06:23:18,false,"Monsoon Marathon Half Marathon","20.86","1,594","02:16:29","161","173","5.0","172","182","6:33","5:29","132","134","0.89","--","8.4","252","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-27 06:39:05,false,"W13D2-6.44K+Strides","7.53","523","00:50:23","147","162","3.3","168","188","6:41","3:06","79","86","0.89","--","8.3","252","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-25 06:43:55,false,"W13D1-12.9K","12.89","900","01:31:07","144","161","3.2","166","172","7:04","3:27","139","147","0.85","--","8.1","245","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-24 07:11:58,false,"5K","4.72","358","00:39:42","--","--","--","134","226","8:25","2:58","59","61","0.89","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-22 06:33:53,false,"W12D3-9.66K","9.66","714","01:08:10","146","157","3.4","166","172","7:03","3:08","101","114","0.85","--","7.8","252","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-18 06:24:58,false,"W12D1-8.05K","8.06","639","00:58:37","147","160","3.5","168","174","7:17","3:52","87","98","0.82","--","7.9","268","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-13 06:45:39,false,"W11D2-3x3.2K","13.50","--","01:37:00","--","--","--","--","--","7:09","--","--","--","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-08 07:59:12,false,"W2D3-Tabata Sprints","0.80","51","00:04:01","170","182","2.0","176","194","5:02","3:20","11","6","1.13","--","9.6","222","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-08 07:04:01,false,"W10D3-8K","8.05","579","00:54:26","145","157","3.2","168","176","6:46","3:46","89","93","0.88","--","8.2","254","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-06 08:06:07,false,"W2D2-Tabata Sprints","0.73","52","00:04:02","168","177","1.9","174","188","5:32","3:40","9","7","1.04","--","9.2","233","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-06 06:51:11,false,"W10D2-11.3K","11.28","799","01:14:10","147","157","3.4","168","182","6:35","2:57","119","126","0.91","--","8.1","260","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-04 07:40:08,false,"W2D1-Tabata Sprints","0.75","51","00:04:04","167","174","1.8","176","188","5:25","3:54","8","6","1.05","--","9.1","228","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-04 06:49:27,false,"W10D1-6.44K+Strides","7.51","538","00:50:07","145","159","3.2","170","184","6:40","2:54","87","92","0.88","--","8.1","255","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-03 09:43:49,false,"W1D2-Tabata Sprints","0.80","48","00:04:03","162","173","1.8","178","192","5:04","3:16","10","2","1.11","--","8.6","240","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-02 07:22:13,false,"W9D4","16.79","1,052","01:59:23","142","150","3.0","162","254","7:07","3:05","190","199","0.87","--","7.7","263","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-01 07:39:26,false,"W1D1-Tabata Sprints","0.81","49","00:04:02","166","176","1.9","174","194","4:58","3:11","11","1","1.16","--","9.2","228","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-08-01 06:42:31,false,"W9D3-8.05K","8.05","534","00:55:03","142","150","2.7","168","174","6:50","3:01","94","98","0.87","--","7.9","254","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-30 07:05:45,false,"W9D2-11.3K","11.28","828","01:17:46","148","160","3.5","166","174","6:54","3:03","137","143","0.87","--","8.3","255","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-28 06:49:27,false,"W9D1-8K","7.27","472","00:45:50","141","157","3.1","168","176","6:18","2:36","73","75","0.94","--","8.1","269","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-26 07:12:21,false,"W8D4-24.15K","24.16","1,588","02:52:44","148","160","3.4","162","254","7:09","2:45","269","278","0.86","--","8.1","269","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-24 06:38:15,false,"W8D2-9.7K","9.67","665","01:04:53","147","168","3.3","168","180","6:42","2:40","111","119","0.89","--","8.1","253","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-22 06:38:42,false,"W8D1-8.05K+Strides","9.57","718","01:06:33","149","179","3.6","166","184","6:57","4:23","110","120","0.87","--","8.6","263","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-19 06:55:19,false,"W7D4-22.53K","22.55","1,485","02:40:20","147","165","3.2","164","240","7:07","2:52","270","285","0.86","--","8.1","254","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-18 06:42:20,false,"W7D3-6.44K","6.46","408","00:49:45","131","164","2.6","148","176","7:42","3:59","80","82","0.88","--","7.6","349","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-16 06:37:22,false,"W7D1-2x3.2K","10.18","735","01:08:04","149","163","3.6","166","196","6:41","3:36","123","135","0.90","--","8.5","251","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-14 06:48:17,false,"W7D1-8.05K+Strides (Cut short)","7.31","485","00:54:44","139","166","3.0","156","180","7:30","3:42","91","95","0.86","--","7.8","316","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-12 06:58:40,false,"W6D4-12.87K","12.87","866","01:28:52","145","156","3.0","166","176","6:54","3:41","157","165","0.87","--","8.5","257","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-11 06:36:09,false,"W6D3-8.05K","8.05","563","00:53:07","147","164","3.3","164","174","6:36","3:06","90","90","0.92","--","8.9","256","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-09 06:38:02,false,"W6D2-9.66K","9.67","690","01:07:01","146","171","3.4","166","172","6:56","3:52","110","116","0.87","--","8.6","241","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-07 06:45:29,false,"W6D1-6.44K + Strides","7.52","562","00:53:21","146","167","4.2","164","180","7:06","4:17","86","90","0.86","--","8.6","266","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-05 06:31:10,false,"W5D4-20.92K","20.92","1,393","02:29:59","145","157","4.1","164","232","7:10","2:48","219","231","0.85","--","8.3","255","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-04 06:34:14,false,"W5D3-6.44K","6.45","448","00:43:56","142","153","3.7","166","178","6:49","2:55","68","75","0.88","--","8.4","248","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-07-02 06:33:33,false,"W5D2-3x2.4K","11.06","768","01:16:58","146","158","4.1","166","176","6:58","2:48","118","120","0.87","--","8.1","255","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-30 12:06:00,false,"W5D1-6.44K+Strides","7.50","567","00:54:06","--","--","--","--","--","7:13","0:14","107","117","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-30 06:32:59,false,"W5D1-6.44K+Strides","7.47","597","00:54:05","145","163","4.1","164","176","7:14","1:52","79","90","0.84","--","8.2","255","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-28 06:40:19,false,"W4D4-19.3K (Watch froze)","15.27","1,094","02:42:53","145","153","--","162","202","10:40","3:28","163","174","0.58","--","8.5","257","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-27 06:31:55,false,"W4D3-6.44K","6.44","529","00:46:36","146","153","4.1","166","174","7:14","2:48","75","82","0.83","--","8.4","253","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-22 05:00:10,false,"DRHM-10K-With Ubuntu","10.06","661","01:38:12","--","--","--","--","--","9:46","0:56","62","63","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-20 06:03:38,false,"W3D3-6.44K","6.51","471","00:45:34","--","--","--","--","--","7:00","0:24","97","94","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-18 05:41:26,false,"W3D2-8K Slow/Fast","8.08","601","01:00:28","--","--","--","--","--","7:29","0:45","121","117","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-16 06:03:51,false,"W3D1-6.44K+Strides","7.76","575","00:57:01","--","--","--","--","--","7:21","0:36","121","122","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-15 17:20:34,false,"With Ubuntu","1.34","97","00:13:34","--","--","--","--","--","10:30","0:58","18","24","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-14 17:20:28,false,"With Ubuntu","3.13","223","00:31:52","--","--","--","--","--","10:12","2:51","48","45","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-14 06:13:17,false,"W2D4-16.09K","16.10","1,179","02:03:26","--","--","--","--","--","7:40","0:24","222","230","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2014-06-13 06:02:06,false,"W2D3-6.44K","6.48","480","00:48:26","--","--","--","--","--","7:32","0:36","94","101","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-11 06:27:42,false,"W2D2-3x1.6K","8.50","597","01:09:11","142","154","--","--","--","8:08","4:19","107","116","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
Running,2014-06-09 06:19:31,false,"W2D1-6.44K+Strides","7.38","526","00:58:11","145","159","--","--","--","7:53","3:17","95","87","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","--","--"
